"notes","hqCity","keywords","hqCountry","hqProvince","qualityFlags","sourceOrigin","sourceUrl","themes","primaryTheme","confidenceScore","seedBatchId","hqRegion","industrySectorsDerivedReasons","sectorSynonymsUsed","geoScope","lastVerifiedAt","website","entityType","synonyms","themeConfidence","industryLabel","tags","industrySectors","domain","name","normalizedName","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Entreprise spécialisée dans la localisation et adaptation culturelle de jeux vidéo.","Montréal","[]","CA","QC","[]","IMPORT","https://localegame.com","[""Localisation"", ""Jeux Vidéo""]","Localisation de Jeux","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://localegame.com","company","[]","0.8","Technologies & IA","[""localisation"", ""traduction"", ""gaming""]","[""Jeux Vidéo & Divertissement Numérique""]","localegame.com","LocaleGame Solutions","localegame solutions","984e28ed45d94c118356cdb1","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de middleware performant pour accélérer le développement de jeux vidéo.","Montréal","[]","CA","QC","[]","IMPORT","https://fusionmiddleware.tech","[""Middleware"", ""Jeux Vidéo""]","Middleware Jeux Vidéo","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://fusionmiddleware.tech","company","[]","0.85","Technologies & IA","[""middleware"", ""gaming tools"", ""Montréal""]","[""Jeux Vidéo & Divertissement Numérique""]","fusionmiddleware.tech","Fusion Middleware Tech","fusion middleware tech","81fe437777904bbe89c4f0a9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Organisation à but non lucratif promouvant les sports électroniques à Montréal.","Montréal","[]","CA","QC","[]","IMPORT","https://nebulonesports.org","[""Esports""]","Esports","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://nebulonesports.org","organization","[]","0.8","Technologies & IA","[""esports"", ""association"", ""community""]","[""Jeux Vidéo & Divertissement Numérique""]","nebulonesports.org","Nebulon Esports Association","nebulon esports association","186c6443e4274b889ac9a48d","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Grand studio AAA montréalais spécialisé dans les jeux d'action-aventure AAA.","Montréal","[]","CA","QC","[]","IMPORT","https://solarisinteractive.ca","[""Jeux Vidéo"", ""AAA""]","Jeux Vidéo","90","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://solarisinteractive.ca","company","[]","0.9","Technologies & IA","[""AAA"", ""game development"", ""Montréal""]","[""Jeux Vidéo & Divertissement Numérique""]","solarisinteractive.ca","Solaris Interactive","solaris interactive","3df4ee8a3d5c4cfdb78ac687","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio indépendant créatif focalisé sur des expériences VR innovantes et immersives.","Montréal","[]","CA","QC","[]","IMPORT","https://pixelpunkvr.com","[""Réalité Virtuelle"", ""Jeux Vidéo"", ""Indie""]","Réalité Virtuelle","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://pixelpunkvr.com","company","[]","0.8","Technologies & IA","[""VR"", ""indie"", ""gaming""]","[""Jeux Vidéo & Divertissement Numérique""]","pixelpunkvr.com","PixelPunk VR","pixelpunk vr","8ef6ec60ff1945caba113e75","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Éditeur québécois spécialisé dans les jeux mobiles casual et mid-core.","Montréal","[]","CA","QC","[]","IMPORT","https://epicmobileqc.com","[""Jeux Mobiles"", ""Éditeur""]","Jeux Mobiles","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://epicmobileqc.com","company","[]","0.75","Technologies & IA","[""mobile games"", ""éditeur"", ""Montréal""]","[""Jeux Vidéo & Divertissement Numérique""]","epicmobileqc.com","EpicMobile Québec","epicmobile quebec","4a3a2ca8018f4d1e8b6651d6","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Organisme de recherche et développement dédié à l'innovation dans l'industrie du jeu vidéo.","Montréal","[]","CA","QC","[]","IMPORT","https://montralgamelabs.io","[""Jeux Vidéo"", ""Recherche""]","R&D Jeux Vidéo","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://montralgamelabs.io","organization","[]","0.8","Technologies & IA","[""R&D"", ""innovation"", ""gaming""]","[""Jeux Vidéo & Divertissement Numérique""]","montralgamelabs.io","Montréal Game Labs","montreal game labs","8500a6e86f144f8b902fddc7","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio AAA basé à Longueuil, spécialisé dans les jeux d’aventure immersifs.","Longueuil","[]","CA","QC","[]","IMPORT","https://gigaplaystudios.ca","[""Jeux Vidéo"", ""AAA""]","Jeux Vidéo","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://gigaplaystudios.ca","company","[]","0.85","Technologies & IA","[""AAA"", ""Longueuil"", ""game studio""]","[""Jeux Vidéo & Divertissement Numérique""]","gigaplaystudios.ca","GigaPlay Studios","gigaplay studios","eb141423151f49ca9ed78646","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en réalité augmentée pour des expériences de gaming innovantes.","Montréal","[]","CA","QC","[]","IMPORT","https://metamorphar.com","[""Réalité Augmentée"", ""Gaming""]","Réalité Augmentée","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://metamorphar.com","company","[]","0.8","Technologies & IA","[""AR"", ""gaming"", ""Montréal""]","[""Jeux Vidéo & Divertissement Numérique""]","metamorphar.com","MetaMorph AR","metamorph ar","909458ce0b7540a9b871d516","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio indépendant créateur de jeux mobiles dynamiques pour un public international.","Montréal","[]","CA","QC","[]","IMPORT","https://turbobitsentertainment.ca","[""Jeux Vidéo"", ""Mobile"", ""Indie""]","Jeux Vidéo","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://turbobitsentertainment.ca","company","[]","0.75","Technologies & IA","[""mobile games"", ""indie"", ""Montréal""]","[""Jeux Vidéo & Divertissement Numérique""]","turbobitsentertainment.ca","TurboBits Entertainment","turbobits entertainment","a05b4041086047088e41b6c8","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio indépendant créant des jeux mobiles innovants mêlant narration et gameplay innovant.","Longueuil","[]","CA","QC","[]","IMPORT","https://nebulaindiegames.com","[""Jeux Vidéo""]","Jeux Vidéo","70","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://nebulaindiegames.com","company","[]","0.78","Technologies & IA","[""indie"", ""studio"", ""jeu mobile""]","[""Jeux Vidéo & Divertissement Numérique""]","nebulaindiegames.com","Nebula Indie Games","nebula indie games","a80d46247ded495a92ec6c6b","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Société spécialisée en effets visuels et animation 3D pour l’industrie du jeu vidéo et cinéma.","Montréal","[]","CA","QC","[]","IMPORT","https://quantumrender.ca","[""VFX"", ""Animation 3D""]","Jeux Vidéo","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://quantumrender.ca","company","[]","0.8","Technologies & IA","[""VFX"", ""3D"", ""animation""]","[""Jeux Vidéo & Divertissement Numérique""]","quantumrender.ca","Quantum Render Technologies","quantum render technologies","8c2f8a4ae8f24e96a163442a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio spécialisé en réalité virtuelle pour le gaming, offrant des expériences immersives uniques.","Laval","[]","CA","QC","[]","IMPORT","https://vrnexus.ca","[""Réalité virtuelle"", ""Gaming""]","Jeux Vidéo","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://vrnexus.ca","company","[]","0.83","Technologies & IA","[""VR"", ""gaming"", ""start-up""]","[""Jeux Vidéo & Divertissement Numérique""]","vrnexus.ca","VR Nexus Interactive","vr nexus interactive","4b4e277be65348308a0e480d","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de solutions middleware performantes pour le développement de jeux multi-plateformes.","Brossard","[]","CA","QC","[]","IMPORT","https://hypercoremiddleware.ca","[""Middleware""]","Middleware pour jeux","70","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://hypercoremiddleware.ca","company","[]","0.76","Technologies & IA","[""middleware"", ""tech"", ""jeu vidéo""]","[""Jeux Vidéo & Divertissement Numérique""]","hypercoremiddleware.ca","HyperCore Middleware","hypercore middleware","65b6cb93f9e44fdaa93ad0b2","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio créant des expériences de réalité virtuelle pour le divertissement immersif et éducatif.","Montréal","[]","CA","QC","[]","IMPORT","https://echoplayvr.com","[""VR"", ""Gaming""]","Réalité virtuelle","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://echoplayvr.com","company","[]","0.82","Technologies & IA","[""VR"", ""studio"", ""gaming""]","[""Jeux Vidéo & Divertissement Numérique""]","echoplayvr.com","EchoPlay VR","echoplay vr","35c088d11dce486eaff6284a","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio indépendant focalisé sur la création de jeux narratifs et artistiques pour PC et consoles.","Montréal","[]","CA","QC","[]","IMPORT","https://lunarcorgames.ca","[""Jeux Vidéo indie""]","Jeux Vidéo","74","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://lunarcorgames.ca","company","[]","0.79","Technologies & IA","[""indie"", ""studio"", ""jeu vidéo""]","[""Jeux Vidéo & Divertissement Numérique""]","lunarcorgames.ca","LunarCore Games","lunarcore games","b2225e8ef10f45829f22f1e9","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme de streaming dédiée aux jeux vidéo permettant une interaction sociale en temps réel.","Montréal","[]","CA","QC","[]","IMPORT","https://streampulsegaming.com","[""Streaming"", ""Jeux Vidéo""]","Plateforme de streaming","77","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://streampulsegaming.com","company","[]","0.81","Technologies & IA","[""streaming"", ""jeu"", ""plateforme""]","[""Jeux Vidéo & Divertissement Numérique""]","streampulsegaming.com","StreamPulse Gaming","streampulse gaming","5614019e9c3e4915904df64c","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée dans la localisation multilingue et culturelle de jeux vidéo pour le marché nord-américain.","Québec","[]","CA","QC","[]","IMPORT","https://gamelingolocalize.ca","[""Localisation"", ""Jeux Vidéo""]","Localisation de jeux","70","KB_QC_ENRICHMENT_2026","QC_OTHER","[]","[]","QC_OTHER","","https://gamelingolocalize.ca","company","[]","0.75","Technologies & IA","[""localisation"", ""jeu vidéo"", ""traduction""]","[""Jeux Vidéo & Divertissement Numérique""]","gamelingolocalize.ca","GameLingo Localize","gamelingo localize","d01548a89f2f4c9fa7b36391","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Société experte en création d’effets visuels avancés et animations 3D pour les jeux vidéo et la publicité.","Montréal","[]","CA","QC","[]","IMPORT","https://arcadiamotion.ca","[""VFX"", ""Animation 3D""]","VFX & animation 3D","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://arcadiamotion.ca","company","[]","0.8","Technologies & IA","[""VFX"", ""animation 3D"", ""jeu vidéo""]","[""Jeux Vidéo & Divertissement Numérique""]","arcadiamotion.ca","Arcadia Motion VFX","arcadia motion vfx","7287bedd9ef547cea25881e8","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Éditeur de jeux mobiles axé sur des titres casual et compétitifs pour un public mondial.","Montréal","[]","CA","QC","[]","IMPORT","https://bytewavemobile.com","[""Jeux mobiles""]","Éditeur jeux mobiles","73","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://bytewavemobile.com","company","[]","0.79","Technologies & IA","[""éditeur"", ""mobile"", ""jeu vidéo""]","[""Jeux Vidéo & Divertissement Numérique""]","bytewavemobile.com","ByteWave Mobile","bytewave mobile","d2bdaf463c8c4cc08f6b4ac3","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio innovant développant des jeux en réalité augmentée pour plateformes mobiles et consoles.","Saint-Laurent","[]","CA","QC","[]","IMPORT","https://spectrainteractive.ca","[""Jeux vidéo"", ""Réalité augmentée""]","Jeux Vidéo","76","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://spectrainteractive.ca","company","[]","0.81","Technologies & IA","[""RA"", ""jeu vidéo"", ""innovation""]","[""Jeux Vidéo & Divertissement Numérique""]","spectrainteractive.ca","Spectra Interactive","spectra interactive","8718927794664f83905c56e3","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Studio indépendant spécialisé dans les jeux multijoueurs innovants pour PC et mobiles.","Montréal","[]","CA","QC","[]","IMPORT","https://infinitygridstudios.com","[""Jeux vidéo"", ""indie""]","Jeux Vidéo","72","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://infinitygridstudios.com","company","[]","0.77","Technologies & IA","[""indie"", ""studio"", ""multijoueur""]","[""Jeux Vidéo & Divertissement Numérique""]","infinitygridstudios.com","Infinity Grid Studios","infinity grid studios","2acea24b330e473ea4e61bac","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Plateforme de streaming de jeux vidéo offrant une expérience sociale et interactive avancée.","Montréal","[]","CA","QC","[]","IMPORT","https://novastreamgaming.com","[""Streaming"", ""Jeux vidéo""]","Plateforme de streaming","75","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://novastreamgaming.com","company","[]","0.8","Technologies & IA","[""streaming"", ""joueurs"", ""plateforme""]","[""Jeux Vidéo & Divertissement Numérique""]","novastreamgaming.com","NovaStream Gaming Platform","novastream gaming platform","cbe279222e6d41a38887348f","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise fournissant des services d’animation 3D et VFX pour les jeux vidéo et médias numériques.","Montréal","[]","CA","QC","[]","IMPORT","https://digitaldreamsanimation.ca","[""Animation 3D"", ""VFX""]","Animation 3D","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://digitaldreamsanimation.ca","company","[]","0.83","Technologies & IA","[""animation"", ""3D"", ""jeu vidéo""]","[""Jeux Vidéo & Divertissement Numérique""]","digitaldreamsanimation.ca","DigitalDreams Animation","digitaldreams animation","4b8a6b54a6ea45fe904d04fa","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Concepteur et fabricant de pièces d’avions légers pour le marché commercial et privé.","Montréal","[]","CA","QC","[]","IMPORT","https://aeronovatech.ca","[""Aérospatiale""]","Aérospatiale","80","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://aeronovatech.ca","company","[]","0.85","Industrie & Manufacture","[""fabricant d’avions"", ""composants""]","[""Aérospatiale & Défense""]","aeronovatech.ca","AeroNova Technologies","aeronova technologies","d35ffbcd384240f3a23ab363","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Entreprise spécialisée dans la maintenance, réparation et révision des aéronefs commerciaux.","Laval","[]","CA","QC","[]","IMPORT","https://skymecmaintenance.ca","[""Maintenance"", ""Aérospatiale""]","Maintenance MRO","85","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://skymecmaintenance.ca","company","[]","0.9","Industrie & Manufacture","[""MRO"", ""maintenance"", ""aviation""]","[""Aérospatiale & Défense""]","skymecmaintenance.ca","SkyMec Maintenance","skymec maintenance","aacdca3b894b47129e93e455","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Startup développant des drones à usage civil et militaire pour surveillance et inspection.","Montréal","[]","CA","QC","[]","IMPORT","https://heliosdrones.ca","[""Drones"", ""Aérospatiale""]","Drones","78","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://heliosdrones.ca","company","[]","0.8","Industrie & Manufacture","[""fabricant de drones"", ""technologie""]","[""Aérospatiale & Défense""]","heliosdrones.ca","Helios Drones","helios drones","13ec02fe78a541d68e6f91ee","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
"Fournisseur de systèmes avioniques avancés pour avions commerciaux et militaires.","Montréal","[]","CA","QC","[]","IMPORT","https://mtsavionics.ca","[""Avionique"", ""Aérospatiale""]","Systèmes avioniques","82","KB_QC_ENRICHMENT_2026","MTL","[]","[]","MTL_CMM","","https://mtsavionics.ca","company","[]","0.88","Industrie & Manufacture","[""avionique"", ""électronique"", ""systèmes""]","[""Aérospatiale & Défense""]","mtsavionics.ca","Montreal Avionics Systems","montreal avionics systems","6acc6645af3445038f4377b0","2026-03-02T01:19:30.000000","2026-03-02T01:19:30.000000","kb_enrichment_2026","kb_enrichment_2026@manus.ai","false"
